invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag
INV0006067,FCT-691239,SUP00090,DPT003,PO0001998,2024-05-21,1432.51,DZD,30,2024-06-20,Validated,0,0,0,30,0
INV0006068,FCT-152387,SUP00023,DPT001,,2024-06-29,11570.74,EUR,30,2024-07-29,Validated,1,0,0,30,0
INV0006069,FCT-954263,SUP00006,DPT001,,2024-03-12,7684.75,DZD,60,2024-05-11,Validated,1,0,0,60,0
INV0006070,FCT-474480,SUP00190,DPT001,,2024-08-24,39586.7,DZD,45,2024-10-08,Validated,1,0,0,45,0
INV0006071,FCT-173817,SUP00014,DPT004,PO0001581,2024-09-16,9696.74,DZD,30,2024-10-16,Validated,0,0,0,30,0
INV0006072,FCT-700783,SUP00228,DPT003,PO0003303,2024-10-04,11335.26,DZD,30,2024-11-03,Validated,0,0,0,30,0
INV0006073,FCT-953573,SUP00010,DPT004,PO0001748,2024-03-27,2199.01,DZD,45,2024-05-11,Validated,0,0,0,45,0
INV0006074,FCT-870365,SUP00201,DPT007,PO0001260,2024-06-02,512.24,DZD,30,2024-07-02,Validated,0,0,0,30,0
INV0006075,FCT-872820,SUP00283,DPT006,PO0002235,2024-06-04,58372.84,USD,30,2024-07-04,Validated,0,0,0,30,0
INV0006076,FCT-276472,SUP00110,DPT002,PO0002133,2024-11-17,10579.19,DZD,90,2025-02-15,Validated,0,0,0,90,0
INV0006077,FCT-449955,SUP00122,DPT009,,2024-12-04,37964.95,DZD,30,2025-01-03,Validated,1,0,0,30,0
INV0006078,FCT-570283,SUP00250,DPT001,PO0003428,2024-06-23,1542.37,USD,45,2024-08-07,Validated,0,0,0,45,0
INV0006079,FCT-603658,SUP00191,DPT004,PO0001588,2024-05-28,19100.63,DZD,30,2024-06-27,Validated,0,0,0,30,0
INV0006080,FCT-186191,SUP00019,DPT011,,2024-01-09,8368.21,DZD,30,2024-02-08,Validated,1,0,0,30,0
INV0006081,FCT-337029,SUP00273,DPT004,PO0002689,2024-05-03,20366.81,DZD,45,2024-06-17,Validated,0,0,0,45,0
INV0006082,FCT-279129,SUP00024,DPT005,PO0000712,2024-01-26,11701.57,DZD,30,2024-02-25,Validated,0,0,0,30,0
INV0006083,FCT-546067,SUP00004,DPT006,,2024-06-03,4613.35,DZD,45,2024-07-18,Validated,1,0,0,45,0
INV0006084,FCT-321626,SUP00024,DPT004,PO0004156,2024-05-21,8291.6,EUR,15,2024-06-05,Validated,0,0,0,15,0
INV0006085,FCT-834642,SUP00009,DPT008,PO0004391,2024-03-31,3999.59,DZD,30,2024-04-30,Validated,0,0,0,30,0
INV0006086,FCT-552857,SUP00006,DPT010,PO0002161,2024-12-22,15720.29,DZD,30,2025-01-21,Validated,0,0,0,30,0
INV0006087,FCT-106713,SUP00086,DPT003,,2024-09-24,2403.64,DZD,30,2024-10-24,Validated,1,0,0,30,0
INV0006088,FCT-818914,SUP00069,DPT005,PO0003163,2024-08-22,2676.15,USD,30,2024-09-21,Validated,0,0,0,30,0
INV0006089,FCT-902356,SUP00008,DPT007,PO0003802,2024-09-04,4989.68,DZD,30,2024-10-04,Validated,0,0,0,30,0
INV0006090,FCT-374170,SUP00258,DPT012,,2024-05-06,12177.61,DZD,45,2024-06-20,Validated,1,0,0,45,0
INV0006091,FCT-578118,SUP00010,DPT004,PO0003371,2024-04-02,6382.12,DZD,60,2024-06-01,Pending Review,0,0,0,60,0
INV0006092,FCT-293709,SUP00013,DPT002,PO0004793,2024-11-06,4120.44,DZD,30,2024-12-06,Disputed,0,0,0,30,0
INV0006093,FCT-652303,SUP00072,DPT002,PO0005007,2024-06-02,20226.21,EUR,30,2024-07-02,Validated,0,0,0,30,0
INV0006094,FCT-560434,SUP00177,DPT003,PO0002902,2024-09-17,11811.47,DZD,90,2024-12-16,Validated,0,0,0,90,0
INV0006095,FCT-528492,SUP00001,DPT005,PO0000247,2024-07-13,3539.53,DZD,30,2024-08-12,Pending Review,0,0,0,30,0
INV0006096,FCT-264291,SUP00004,DPT002,,2024-01-08,1810.29,DZD,45,2024-02-22,Validated,1,0,0,45,0
INV0006097,FCT-319200,SUP00030,DPT002,PO0001056,2024-11-12,4904.96,EUR,30,2024-12-12,Validated,0,0,0,30,0
INV0006098,FCT-225765,SUP00024,DPT001,PO0001176,2024-01-08,2930.5,DZD,30,2024-02-07,Validated,0,0,0,30,0
INV0006099,FCT-440027,SUP00178,DPT010,PO0003435,2024-05-02,2470.08,DZD,15,2024-05-17,Validated,0,0,0,15,0
INV0006100,FCT-100278,SUP00218,DPT011,PO0001078,2024-10-01,14214.52,DZD,45,2024-11-15,Validated,0,0,0,45,0
INV0006101,FCT-552063,SUP00001,DPT002,PO0002761,2024-07-30,21946.77,DZD,45,2024-09-13,Validated,0,0,0,45,0
INV0006102,FCT-419843,SUP00011,DPT006,PO0004385,2024-10-27,5606.82,DZD,60,2024-12-26,Validated,0,0,0,60,0
INV0006103,FCT-484350,SUP00001,DPT009,PO0004538,2024-12-09,5963.6,DZD,60,2025-02-07,Validated,0,0,0,60,0
INV0006104,FCT-803122,SUP00009,DPT001,PO0003270,2024-09-16,2563.62,USD,30,2024-10-16,Validated,0,0,0,30,0
INV0006105,FCT-626270,SUP00081,DPT011,PO0002460,2024-04-05,1767.31,DZD,30,2024-05-05,Validated,0,0,0,30,0
INV0006106,FCT-961687,SUP00010,DPT006,PO0002044,2024-01-02,14989.66,DZD,30,2024-02-01,Validated,0,0,0,30,0
INV0006107,FCT-128322,SUP00009,DPT001,,2024-09-22,1392.57,DZD,30,2024-10-22,Validated,1,0,0,30,0
INV0006108,FCT-142762,SUP00094,DPT002,,2024-04-26,2944.39,DZD,60,2024-06-25,Validated,1,0,0,60,0
INV0006109,FCT-742169,SUP00238,DPT004,PO0000783,2024-08-27,2837.86,EUR,45,2024-10-11,Validated,0,0,0,45,0
INV0006110,FCT-845515,SUP00042,DPT005,PO0000964,2024-07-05,9775.77,DZD,90,2024-10-03,Validated,0,0,0,90,0
INV0006111,FCT-592674,SUP00190,DPT005,,2024-02-24,4783.75,USD,45,2024-04-09,Validated,1,0,0,45,0
INV0006112,FCT-432355,SUP00019,DPT002,,2024-05-13,3118.03,DZD,30,2024-06-12,Validated,1,0,0,30,1
INV0006113,FCT-921284,SUP00001,DPT009,,2024-12-25,28656.61,DZD,45,2025-02-08,Validated,1,0,0,45,0
INV0006114,FCT-346890,SUP00188,DPT002,PO0003916,2024-04-27,39134.01,EUR,45,2024-06-11,Validated,0,0,0,45,0
INV0006115,FCT-544616,SUP00007,DPT003,PO0004374,2024-10-12,9395.98,DZD,30,2024-11-11,Pending Review,0,0,0,30,0
INV0006116,FCT-979328,SUP00313,DPT002,PO0002391,2024-09-11,7081.44,DZD,30,2024-10-11,Validated,0,0,0,30,0
INV0006117,FCT-133178,SUP00026,DPT010,PO0004409,2024-06-05,3364.76,DZD,30,2024-07-05,Validated,0,0,0,30,0
INV0006118,FCT-821000,SUP00005,DPT007,PO0002476,2024-10-04,5877.2,DZD,15,2024-10-19,Validated,0,0,0,15,0
INV0006119,FCT-830877,SUP00230,DPT007,PO0002542,2024-07-23,1501.69,DZD,30,2024-08-22,Validated,0,0,0,30,0
INV0006120,FCT-547390,SUP00014,DPT002,,2024-08-15,18714.39,DZD,45,2024-09-29,Validated,1,0,0,45,0
INV0006121,FCT-947431,SUP00057,DPT004,PO0003073,2024-05-11,5159.52,DZD,30,2024-06-10,Disputed,0,0,0,30,0
INV0006122,FCT-255737,SUP00008,DPT003,PO0002040,2024-12-09,2722.5,DZD,30,2025-01-08,Validated,0,0,0,30,0
INV0006123,FCT-652210,SUP00001,DPT008,PO0003363,2024-04-05,4099.98,DZD,30,2024-05-05,Pending Review,0,0,0,30,0
INV0006124,FCT-884083,SUP00106,DPT001,PO0002986,2024-07-14,13524.41,DZD,45,2024-08-28,Validated,0,0,0,45,0
INV0006125,FCT-444123,SUP00010,DPT001,PO0004428,2024-11-23,4469.51,USD,30,2024-12-23,Validated,0,0,0,30,0
INV0006126,FCT-336222,SUP00024,DPT001,PO0003515,2024-09-16,2427.3,DZD,45,2024-10-31,Validated,0,0,0,45,0
INV0006127,FCT-593906,SUP00062,DPT004,PO0002299,2024-08-01,543.06,EUR,30,2024-08-31,Validated,0,0,0,30,0
INV0006128,FCT-598403,SUP00074,DPT005,PO0001179,2024-01-30,5488.32,DZD,15,2024-02-14,Validated,0,0,0,15,0
INV0006129,FCT-881606,SUP00179,DPT009,PO0004954,2024-05-14,25000.0,DZD,30,2024-06-13,Validated,0,1,0,30,0
INV0006130,FCT-411140,SUP00006,DPT001,PO0002827,2024-06-12,3415.38,DZD,15,2024-06-27,Validated,0,0,0,15,0
INV0006131,FCT-175629,SUP00110,DPT004,PO0000063,2024-11-06,2408.72,DZD,30,2024-12-06,Validated,0,0,0,30,0
INV0006132,FCT-850310,SUP00002,DPT005,PO0000656,2024-11-07,1645.63,DZD,60,2025-01-06,Pending Review,0,0,0,60,0
INV0006133,FCT-150212,SUP00005,DPT001,,2024-06-10,3895.01,DZD,30,2024-07-10,Validated,1,0,0,30,0
INV0006134,FCT-264612,SUP00006,DPT001,PO0000338,2024-05-09,1666.76,DZD,45,2024-06-23,Validated,0,0,0,45,0
INV0006135,FCT-850241,SUP00096,DPT011,PO0002820,2024-03-08,1654.32,EUR,30,2024-04-07,Validated,0,0,0,30,0
INV0006136,FCT-757654,SUP00005,DPT006,PO0003209,2024-06-23,3460.27,EUR,45,2024-08-07,Validated,0,0,0,45,0
INV0006137,FCT-251267,SUP00037,DPT011,PO0002897,2024-02-25,52379.99,DZD,30,2024-03-26,Validated,0,0,0,30,0
INV0006138,FCT-206596,SUP00027,DPT008,PO0004838,2024-03-01,50000.0,DZD,90,2024-05-30,Validated,0,1,0,90,0
INV0006139,FCT-733736,SUP00009,DPT009,PO0004004,2024-12-09,23255.3,DZD,60,2025-02-07,Validated,0,0,0,60,0
INV0006140,FCT-666546,SUP00091,DPT009,,2024-07-15,12593.64,DZD,30,2024-08-14,Pending Review,1,0,0,30,0
INV0006141,FCT-922879,SUP00143,DPT003,PO0002715,2024-05-19,646.49,DZD,30,2024-06-18,Validated,0,0,0,30,0
INV0006142,FCT-538128,SUP00004,DPT001,,2024-06-02,130307.6,DZD,45,2024-07-17,Validated,1,0,1,45,0
INV0006143,FCT-316779,SUP00010,DPT012,PO0002764,2024-05-24,9422.48,USD,30,2024-06-23,Validated,0,0,0,30,0
INV0006144,FCT-145846,SUP00215,DPT001,PO0003081,2024-11-02,1695.37,USD,30,2024-12-02,Validated,0,0,0,30,0
INV0006145,FCT-942443,SUP00014,DPT007,PO0004482,2024-07-15,131830.86,DZD,90,2024-10-13,Validated,0,0,1,90,0
INV0006146,FCT-191550,SUP00008,DPT006,PO0002425,2024-08-23,5360.2,EUR,30,2024-09-22,Disputed,0,0,0,30,0
INV0006147,FCT-828530,SUP00017,DPT009,PO0000842,2024-07-29,15668.31,DZD,45,2024-09-12,Validated,0,0,0,45,0
INV0006148,FCT-661851,SUP00191,DPT002,PO0000179,2024-07-24,4181.06,DZD,30,2024-08-23,Validated,0,0,0,30,0
INV0006149,FCT-716160,SUP00004,DPT002,PO0003725,2024-06-06,11530.62,DZD,30,2024-07-06,Validated,0,0,0,30,0
INV0006150,FCT-654001,SUP00275,DPT002,PO0001706,2024-10-07,13216.6,DZD,30,2024-11-06,Validated,0,0,0,30,0
INV0006151,FCT-580064,SUP00114,DPT010,PO0002581,2024-12-07,16140.58,DZD,30,2025-01-06,Validated,0,0,0,30,0
INV0006152,FCT-703232,SUP00302,DPT005,PO0004479,2024-05-05,26263.53,DZD,30,2024-06-04,Validated,0,0,0,30,0
INV0006153,FCT-300465,SUP00315,DPT001,PO0004680,2024-04-30,7176.38,DZD,45,2024-06-14,Validated,0,0,0,45,0
INV0006154,FCT-956464,SUP00003,DPT009,PO0003084,2024-10-04,7641.19,DZD,30,2024-11-03,Validated,0,0,0,30,0
INV0006155,FCT-624251,SUP00006,DPT001,PO0002308,2024-02-11,5681.31,DZD,90,2024-05-11,Disputed,0,0,0,90,0
INV0006156,FCT-281124,SUP00299,DPT002,PO0001576,2024-06-14,1806.82,EUR,30,2024-07-14,Validated,0,0,0,30,0
INV0006157,FCT-141307,SUP00124,DPT005,PO0003853,2024-12-29,2120.94,DZD,30,2025-01-28,Validated,0,0,0,30,0
INV0006158,FCT-762653,SUP00023,DPT008,,2024-09-11,4211.64,EUR,30,2024-10-11,Validated,1,0,0,30,0
INV0006159,FCT-469928,SUP00125,DPT005,PO0003422,2024-03-21,25631.2,DZD,60,2024-05-20,Validated,0,0,0,60,0
INV0006160,FCT-813098,SUP00033,DPT004,PO0002271,2024-05-29,10315.09,DZD,45,2024-07-13,Validated,0,0,0,45,0
INV0006161,FCT-677914,SUP00015,DPT010,,2024-12-10,15000.0,DZD,30,2025-01-09,Validated,1,1,0,30,0
INV0006162,FCT-952784,SUP00004,DPT010,PO0002992,2024-07-11,4432.68,DZD,45,2024-08-25,Validated,0,0,0,45,0
INV0006163,FCT-899423,SUP00255,DPT009,PO0004350,2024-11-04,1568.64,DZD,15,2024-11-19,Disputed,0,0,0,15,0
INV0006164,FCT-774366,SUP00007,DPT004,PO0001606,2024-10-23,2135.28,DZD,30,2024-11-22,Validated,0,0,0,30,0
INV0006165,FCT-275478,SUP00016,DPT002,PO0003839,2024-10-10,20000.0,DZD,30,2024-11-09,Validated,0,1,0,30,0
INV0006166,FCT-725050,SUP00233,DPT004,PO0002507,2024-08-24,6060.35,EUR,45,2024-10-08,Disputed,0,0,0,45,0
INV0006167,FCT-137611,SUP00242,DPT003,PO0003690,2024-02-18,14691.46,DZD,30,2024-03-19,Validated,0,0,0,30,0
INV0006168,FCT-269420,SUP00134,DPT006,,2024-04-17,4679.98,EUR,30,2024-05-17,Validated,1,0,0,30,0
INV0006169,FCT-103220,SUP00307,DPT002,PO0003205,2024-01-13,11528.25,EUR,45,2024-02-27,Validated,0,0,0,45,0
INV0006170,FCT-898629,SUP00006,DPT010,PO0002161,2024-06-07,15000.0,DZD,30,2024-07-07,Validated,0,1,0,30,0
INV0006171,FCT-834032,SUP00006,DPT002,PO0000102,2024-03-03,2014.49,DZD,90,2024-06-01,Validated,0,0,0,90,0
INV0006172,FCT-411885,SUP00223,DPT006,PO0000099,2024-08-08,8128.47,DZD,45,2024-09-22,Validated,0,0,0,45,0
INV0006173,FCT-425616,SUP00029,DPT002,,2024-05-26,6116.78,DZD,30,2024-06-25,Pending Review,1,0,0,30,0
INV0006174,FCT-381803,SUP00002,DPT007,PO0000345,2024-12-09,14021.5,DZD,30,2025-01-08,Validated,0,0,0,30,0
INV0006175,FCT-204719,SUP00198,DPT011,PO0004334,2024-10-16,23201.56,DZD,30,2024-11-15,Validated,0,0,0,30,0
INV0006176,FCT-372462,SUP00081,DPT011,PO0002460,2024-03-23,24453.13,DZD,60,2024-05-22,Validated,0,0,0,60,0
INV0006177,FCT-823853,SUP00006,DPT003,PO0000205,2024-05-23,37193.34,DZD,60,2024-07-22,Validated,0,0,0,60,0
INV0006178,FCT-198890,SUP00002,DPT002,PO0001759,2024-06-01,48727.0,DZD,30,2024-07-01,Validated,0,0,0,30,0
INV0006179,FCT-189786,SUP00009,DPT005,PO0003134,2024-01-12,3985.18,EUR,15,2024-01-27,Validated,0,0,0,15,0
INV0006180,FCT-311609,SUP00056,DPT009,,2024-09-22,84502.73,DZD,30,2024-10-22,Validated,1,0,0,30,0
INV0006181,FCT-601761,SUP00019,DPT006,PO0000194,2024-01-27,166497.15,USD,45,2024-03-12,Validated,0,0,1,45,0
INV0006182,FCT-912835,SUP00020,DPT002,PO0001177,2024-10-26,1342.42,DZD,45,2024-12-10,Validated,0,0,0,45,0
INV0006183,FCT-682515,SUP00115,DPT007,PO0005022,2024-06-17,3050.18,DZD,30,2024-07-17,Pending Review,0,0,0,30,0
INV0006184,FCT-387215,SUP00024,DPT001,PO0001566,2024-06-14,9083.49,DZD,45,2024-07-29,Disputed,0,0,0,45,0
INV0006185,FCT-911516,SUP00020,DPT003,PO0003719,2024-01-11,7838.94,DZD,30,2024-02-10,Validated,0,0,0,30,0
INV0006186,FCT-539685,SUP00001,DPT009,,2024-08-17,863.06,DZD,45,2024-10-01,Pending Review,1,0,0,45,0
INV0006187,FCT-489918,SUP00010,DPT010,PO0004472,2024-10-02,2014.04,DZD,30,2024-11-01,Pending Review,0,0,0,30,0
INV0006188,FCT-962009,SUP00009,DPT003,PO0002552,2024-05-30,7702.34,DZD,30,2024-06-29,Validated,0,0,0,30,0
INV0006189,FCT-711170,SUP00297,DPT011,PO0005084,2024-03-30,4673.55,DZD,30,2024-04-29,Validated,0,0,0,30,0
INV0006190,FCT-606569,SUP00029,DPT004,PO0002952,2024-12-30,50000.0,DZD,30,2025-01-29,Validated,0,1,0,30,0
INV0006191,FCT-113162,SUP00009,DPT003,PO0001623,2024-06-26,56903.55,DZD,45,2024-08-10,Validated,0,0,0,45,0
INV0006192,FCT-313270,SUP00007,DPT004,PO0003133,2024-08-28,1434.77,DZD,30,2024-09-27,Validated,0,0,0,30,0
INV0006193,FCT-567986,SUP00005,DPT001,PO0005016,2024-10-16,85932.66,DZD,30,2024-11-15,Validated,0,0,0,30,0
INV0006194,FCT-639892,SUP00201,DPT005,PO0002905,2024-08-03,52226.82,DZD,30,2024-09-02,Validated,0,0,0,30,0
INV0006195,FCT-499241,SUP00257,DPT011,,2024-07-20,100000.0,USD,60,2024-09-18,Validated,1,1,1,60,0
INV0006196,FCT-506039,SUP00297,DPT003,PO0002291,2024-09-06,1521.03,DZD,60,2024-11-05,Validated,0,0,0,60,0
INV0006197,FCT-367466,SUP00069,DPT004,,2024-11-18,3772.81,USD,30,2024-12-18,Pending Review,1,0,0,30,0
INV0006198,FCT-104709,SUP00006,DPT007,PO0002567,2024-09-06,2005.33,DZD,30,2024-10-06,Validated,0,0,0,30,0
INV0006199,FCT-927735,SUP00021,DPT009,PO0000387,2024-11-05,11722.73,DZD,30,2024-12-05,Validated,0,0,0,30,0
INV0006200,FCT-206031,SUP00110,DPT002,PO0002346,2024-04-12,12459.42,DZD,45,2024-05-27,Validated,0,0,0,45,0
INV0006201,FCT-693272,SUP00309,DPT003,PO0003458,2024-03-04,7063.91,EUR,90,2024-06-02,Validated,0,0,0,90,0
INV0006202,FCT-691072,SUP00066,DPT009,PO0004978,2024-02-06,9229.0,DZD,45,2024-03-22,Validated,0,0,0,45,0
INV0006203,FCT-608879,SUP00101,DPT011,PO0001791,2024-01-09,5146.38,DZD,30,2024-02-08,Validated,0,0,0,30,0
INV0006204,FCT-716552,SUP00004,DPT004,PO0001784,2024-06-11,9472.43,DZD,45,2024-07-26,Validated,0,0,0,45,0
INV0006205,FCT-218025,SUP00037,DPT011,PO0000126,2024-11-11,54162.39,EUR,30,2024-12-11,Validated,0,0,0,30,0
INV0006206,FCT-428911,SUP00243,DPT004,PO0000774,2024-01-24,385.72,EUR,30,2024-02-23,Validated,0,0,0,30,0
INV0006207,FCT-712632,SUP00007,DPT002,PO0001502,2024-08-27,6127.81,DZD,45,2024-10-11,Disputed,0,0,0,45,0
INV0006208,FCT-622521,SUP00002,DPT002,PO0003969,2024-10-19,10244.32,DZD,30,2024-11-18,Validated,0,0,0,30,0
INV0006209,FCT-511562,SUP00009,DPT001,PO0000871,2024-12-01,5358.48,USD,90,2025-03-01,Pending Review,0,0,0,90,0
INV0006210,FCT-318035,SUP00008,DPT006,PO0003938,2024-10-22,8602.28,DZD,60,2024-12-21,Validated,0,0,0,60,0
INV0006211,FCT-730431,SUP00224,DPT001,PO0003677,2024-01-31,23826.84,DZD,45,2024-03-16,Validated,0,0,0,45,0
INV0006212,FCT-113485,SUP00021,DPT003,PO0003595,2024-02-25,3315.42,USD,60,2024-04-25,Validated,0,0,0,60,0
INV0006213,FCT-762717,SUP00318,DPT003,,2024-12-26,76138.55,DZD,30,2025-01-25,Validated,1,0,0,30,0
INV0006214,FCT-828901,SUP00050,DPT002,,2024-02-04,1088.37,DZD,30,2024-03-05,Validated,1,0,0,30,0
INV0006215,FCT-841163,SUP00001,DPT005,PO0004426,2024-12-25,12253.94,DZD,45,2025-02-08,Validated,0,0,0,45,0
INV0006216,FCT-582413,SUP00292,DPT008,PO0002625,2024-12-10,5910.09,DZD,30,2025-01-09,Validated,0,0,0,30,0
INV0006217,FCT-500748,SUP00241,DPT010,PO0004827,2024-04-07,8094.05,DZD,30,2024-05-07,Validated,0,0,0,30,0
INV0006218,FCT-259889,SUP00008,DPT006,PO0002425,2024-10-21,14409.04,DZD,30,2024-11-20,Validated,0,0,0,30,0
INV0006219,FCT-889152,SUP00040,DPT004,PO0002995,2024-01-22,2948.71,DZD,45,2024-03-07,Validated,0,0,0,45,0
INV0006220,FCT-746651,SUP00204,DPT002,PO0002222,2024-02-16,21325.91,DZD,45,2024-04-01,Pending Review,0,0,0,45,0
INV0006221,FCT-428849,SUP00005,DPT009,,2024-05-15,58180.01,DZD,30,2024-06-14,Validated,1,0,0,30,0
INV0006222,FCT-429812,SUP00297,DPT004,PO0001775,2024-03-24,4300.72,DZD,30,2024-04-23,Validated,0,0,0,30,0
INV0006223,FCT-697004,SUP00010,DPT003,PO0003560,2024-06-07,3309.69,DZD,15,2024-06-22,Validated,0,0,0,15,0
INV0006224,FCT-287100,SUP00171,DPT007,PO0002709,2024-04-08,25723.46,EUR,60,2024-06-07,Validated,0,0,0,60,0
INV0006225,FCT-422485,SUP00311,DPT002,PO0003579,2024-04-08,18578.6,DZD,30,2024-05-08,Pending Review,0,0,0,30,0
INV0006226,FCT-650502,SUP00009,DPT005,PO0001564,2024-05-09,991.8,USD,30,2024-06-08,Validated,0,0,0,30,0
INV0006227,FCT-903261,SUP00274,DPT003,PO0003569,2024-01-20,11333.45,DZD,60,2024-03-20,Pending Review,0,0,0,60,0
INV0006228,FCT-903882,SUP00009,DPT005,PO0002268,2024-09-09,14642.94,EUR,45,2024-10-24,Validated,0,0,0,45,0
INV0006229,FCT-481605,SUP00015,DPT004,,2024-11-12,5636.43,DZD,30,2024-12-12,Validated,1,0,0,30,0
INV0006230,FCT-584818,SUP00022,DPT007,PO0000859,2024-05-26,33712.71,USD,30,2024-06-25,Validated,0,0,0,30,0
INV0006231,FCT-288977,SUP00009,DPT004,PO0005116,2024-03-18,100000.0,DZD,30,2024-04-17,Disputed,0,1,1,30,0
INV0006232,FCT-251180,SUP00007,DPT003,PO0000392,2024-11-25,506.35,DZD,45,2025-01-09,Validated,0,0,0,45,0
INV0006233,FCT-985411,SUP00068,DPT004,PO0004587,2024-11-14,20427.57,DZD,45,2024-12-29,Validated,0,0,0,45,0
INV0006234,FCT-129801,SUP00025,DPT004,,2024-06-17,2356.86,DZD,30,2024-07-17,Validated,1,0,0,30,0
INV0006235,FCT-370909,SUP00216,DPT002,PO0004205,2024-04-04,5768.37,DZD,90,2024-07-03,Pending Review,0,0,0,90,0
INV0006236,FCT-664989,SUP00010,DPT003,PO0001723,2024-09-30,1631.17,DZD,60,2024-11-29,Validated,0,0,0,60,0
INV0006237,FCT-917925,SUP00004,DPT010,PO0002691,2024-11-06,15996.97,DZD,60,2025-01-05,Validated,0,0,0,60,0
INV0006238,FCT-773771,SUP00231,DPT005,PO0000171,2024-01-12,8883.17,DZD,45,2024-02-26,Validated,0,0,0,45,0
INV0006239,FCT-855363,SUP00004,DPT003,PO0003558,2024-04-13,5153.78,DZD,30,2024-05-13,Validated,0,0,0,30,0
INV0006240,FCT-121503,SUP00269,DPT008,PO0001100,2024-11-10,1451.19,USD,45,2024-12-25,Pending Review,0,0,0,45,0
INV0006241,FCT-583837,SUP00247,DPT010,PO0004276,2024-02-06,4992.66,DZD,30,2024-03-07,Validated,0,0,0,30,0
INV0006242,FCT-446895,SUP00016,DPT004,,2024-03-31,8810.93,DZD,30,2024-04-30,Validated,1,0,0,30,0
INV0006243,FCT-356198,SUP00005,DPT009,,2024-10-27,5000.0,DZD,30,2024-11-26,Validated,1,1,0,30,0
INV0006244,FCT-605037,SUP00013,DPT002,PO0003795,2024-10-24,3387.08,DZD,30,2024-11-23,Validated,0,0,0,30,0
INV0006245,FCT-162492,SUP00002,DPT006,PO0003641,2024-04-11,6075.0,DZD,15,2024-04-26,Validated,0,0,0,15,0
INV0006246,FCT-360945,SUP00004,DPT003,,2024-11-13,13027.98,DZD,45,2024-12-28,Validated,1,0,0,45,0
INV0006247,FCT-327857,SUP00039,DPT001,PO0000280,2024-04-22,9774.52,DZD,30,2024-05-22,Validated,0,0,0,30,0
INV0006248,FCT-411236,SUP00005,DPT012,PO0002076,2024-03-16,23213.51,DZD,15,2024-03-31,Validated,0,0,0,15,0
INV0006249,FCT-898552,SUP00003,DPT001,PO0002140,2024-05-28,5414.45,EUR,30,2024-06-27,Validated,0,0,0,30,0
INV0006250,FCT-665601,SUP00002,DPT005,,2024-08-05,19242.0,EUR,90,2024-11-03,Validated,1,0,0,90,0
INV0006251,FCT-355060,SUP00016,DPT001,PO0004582,2024-08-09,1570.64,DZD,45,2024-09-23,Validated,0,0,0,45,0
INV0006252,FCT-873634,SUP00013,DPT012,PO0002116,2024-04-05,9489.83,DZD,30,2024-05-05,Validated,0,0,0,30,0
INV0006253,FCT-309951,SUP00157,DPT008,PO0001578,2024-08-20,8926.46,EUR,30,2024-09-19,Validated,0,0,0,30,0
INV0006254,FCT-960299,SUP00129,DPT002,,2024-01-07,90328.76,DZD,45,2024-02-21,Validated,1,0,0,45,0
INV0006255,FCT-151304,SUP00012,DPT010,PO0003110,2024-01-28,2777.55,EUR,30,2024-02-27,Validated,0,0,0,30,0
INV0006256,FCT-911235,SUP00009,DPT007,PO0005107,2024-03-31,1508.42,DZD,30,2024-04-30,Validated,0,0,0,30,0
INV0006257,FCT-565743,SUP00053,DPT009,PO0002413,2024-12-13,2475.47,EUR,45,2025-01-27,Validated,0,0,0,45,0
INV0006258,FCT-314983,SUP00082,DPT001,PO0003451,2024-09-13,2901.72,DZD,45,2024-10-28,Validated,0,0,0,45,0
INV0006259,FCT-590332,SUP00001,DPT004,PO0000634,2024-01-19,9618.02,DZD,30,2024-02-18,Validated,0,0,0,30,0
INV0006260,FCT-813549,SUP00003,DPT005,PO0002285,2024-01-26,1408.63,DZD,45,2024-03-11,Validated,0,0,0,45,0
INV0006261,FCT-719043,SUP00010,DPT003,PO0000214,2024-11-01,8930.79,DZD,60,2024-12-31,Validated,0,0,0,60,0
INV0006262,FCT-988461,SUP00069,DPT002,PO0000833,2024-07-03,6244.01,DZD,45,2024-08-17,Validated,0,0,0,45,0
INV0006263,FCT-880468,SUP00172,DPT009,PO0001720,2024-09-18,17182.05,DZD,45,2024-11-02,Validated,0,0,0,45,0
INV0006264,FCT-339985,SUP00280,DPT003,PO0003959,2024-04-23,12236.05,DZD,15,2024-05-08,Validated,0,0,0,15,0
INV0006265,FCT-194518,SUP00134,DPT010,PO0003056,2024-04-15,15560.44,DZD,30,2024-05-15,Disputed,0,0,0,30,0
INV0006266,FCT-726764,SUP00236,DPT001,PO0002247,2024-02-27,10559.95,DZD,60,2024-04-27,Validated,0,0,0,60,0
INV0006267,FCT-435482,SUP00133,DPT011,,2024-07-28,22993.56,DZD,45,2024-09-11,Validated,1,0,0,45,0
INV0006268,FCT-608501,SUP00147,DPT003,,2024-07-19,1081.2,DZD,30,2024-08-18,Validated,1,0,0,30,0
INV0006269,FCT-653693,SUP00222,DPT009,PO0004755,2024-12-06,1125.6,DZD,90,2025-03-06,Validated,0,0,0,90,0
