po_id,supplier_id,department_id,po_date,po_amount,approval_status,buyer
PO0003850,SUP00003,DPT009,2024-08-15,4696.38,Approved,Buyer_E
PO0003851,SUP00157,DPT005,2024-02-12,6575.68,Approved,Buyer_C
PO0003852,SUP00172,DPT004,2024-04-24,10842.36,Approved,Buyer_A
PO0003853,SUP00124,DPT005,2024-08-11,8928.63,Pending,Buyer_E
PO0003854,SUP00007,DPT005,2024-08-08,14828.53,Approved,Buyer_C
PO0003855,SUP00269,DPT011,2024-05-01,2630.2,Approved,Buyer_B
PO0003856,SUP00175,DPT002,2024-05-18,12050.41,Approved,Buyer_D
PO0003857,SUP00119,DPT011,2024-01-27,3857.54,Approved,Buyer_E
PO0003858,SUP00115,DPT001,2024-01-04,7021.04,Approved,Buyer_E
PO0003859,SUP00264,DPT008,2024-11-20,44712.73,Rejected,Buyer_B
PO0003860,SUP00278,DPT011,2024-03-18,2001.71,Approved,Buyer_D
PO0003861,SUP00082,DPT004,2024-11-06,6127.44,Pending,Buyer_C
PO0003862,SUP00021,DPT001,2024-01-15,2265.05,Approved,Buyer_F
PO0003863,SUP00016,DPT009,2024-11-27,9443.37,Approved,Buyer_B
PO0003864,SUP00214,DPT009,2024-05-23,23114.9,Approved,Buyer_E
PO0003865,SUP00111,DPT003,2024-09-27,9601.31,Approved,Buyer_C
PO0003866,SUP00003,DPT005,2024-10-08,7210.43,Approved,Buyer_D
PO0003867,SUP00005,DPT009,2024-04-27,30589.2,Approved,Buyer_D
PO0003868,SUP00262,DPT002,2024-09-04,11276.8,Approved,Buyer_C
PO0003869,SUP00252,DPT006,2024-04-21,18390.07,Approved,Buyer_B
PO0003870,SUP00292,DPT004,2024-09-21,16568.48,Approved,Buyer_C
PO0003871,SUP00023,DPT002,2024-11-17,456.58,Approved,Buyer_D
PO0003872,SUP00193,DPT009,2024-09-27,7505.05,Approved,Buyer_D
PO0003873,SUP00219,DPT003,2024-08-31,2757.07,Approved,Buyer_D
PO0003874,SUP00012,DPT011,2024-05-04,3535.76,Approved,Buyer_D
PO0003875,SUP00005,DPT005,2024-02-06,35404.21,Approved,Buyer_A
PO0003876,SUP00319,DPT005,2024-06-18,5570.25,Approved,Buyer_C
PO0003877,SUP00001,DPT004,2024-02-13,53775.23,Approved,Buyer_B
PO0003878,SUP00083,DPT004,2024-06-19,1982.89,Approved,Buyer_C
PO0003879,SUP00114,DPT009,2024-10-18,2741.69,Approved,Buyer_C
PO0003880,SUP00133,DPT007,2024-02-07,17367.41,Approved,Buyer_B
PO0003881,SUP00009,DPT009,2024-10-28,5759.63,Approved,Buyer_F
PO0003882,SUP00156,DPT004,2024-07-19,11018.46,Approved,Buyer_A
PO0003883,SUP00008,DPT002,2024-01-16,7242.29,Approved,Buyer_D
PO0003884,SUP00220,DPT001,2024-08-29,7026.36,Approved,Buyer_C
PO0003885,SUP00008,DPT009,2024-01-01,5977.54,Approved,Buyer_E
PO0003886,SUP00142,DPT004,2024-07-23,9696.24,Pending,Buyer_E
PO0003887,SUP00193,DPT004,2024-06-19,15392.54,Approved,Buyer_D
PO0003888,SUP00007,DPT004,2024-09-06,40717.86,Approved,Buyer_E
PO0003889,SUP00008,DPT004,2024-05-06,6617.6,Approved,Buyer_B
PO0003890,SUP00190,DPT007,2024-02-09,5466.32,Pending,Buyer_F
PO0003891,SUP00003,DPT006,2024-05-09,4805.61,Approved,Buyer_A
PO0003892,SUP00007,DPT012,2024-09-12,35234.6,Approved,Buyer_E
PO0003893,SUP00025,DPT002,2024-11-15,16160.49,Approved,Buyer_A
PO0003894,SUP00279,DPT005,2024-03-10,1213.14,Rejected,Buyer_B
PO0003895,SUP00062,DPT001,2024-04-27,1160.82,Approved,Buyer_E
PO0003896,SUP00019,DPT009,2024-10-20,3533.14,Approved,Buyer_E
PO0003897,SUP00308,DPT006,2024-04-14,10200.02,Pending,Buyer_D
PO0003898,SUP00026,DPT004,2024-03-23,7836.36,Approved,Buyer_E
PO0003899,SUP00023,DPT009,2024-10-05,13558.63,Approved,Buyer_B
PO0003900,SUP00021,DPT004,2024-06-13,6799.17,Approved,Buyer_D
PO0003901,SUP00011,DPT002,2024-07-14,32774.92,Approved,Buyer_B
PO0003902,SUP00013,DPT004,2024-06-12,17537.76,Approved,Buyer_C
PO0003903,SUP00136,DPT001,2024-07-20,8756.72,Approved,Buyer_C
PO0003904,SUP00002,DPT010,2024-03-31,25472.11,Approved,Buyer_D
PO0003905,SUP00133,DPT008,2024-09-02,1557.9,Approved,Buyer_A
PO0003906,SUP00007,DPT008,2024-05-01,7442.23,Approved,Buyer_A
PO0003907,SUP00018,DPT010,2024-06-24,9297.61,Approved,Buyer_A
PO0003908,SUP00005,DPT009,2024-03-03,14794.88,Approved,Buyer_B
PO0003909,SUP00057,DPT004,2024-01-04,1458.02,Pending,Buyer_D
PO0003910,SUP00161,DPT001,2024-07-09,6245.35,Approved,Buyer_A
PO0003911,SUP00015,DPT003,2024-02-16,12093.95,Approved,Buyer_F
PO0003912,SUP00006,DPT011,2024-11-01,13058.08,Approved,Buyer_C
PO0003913,SUP00008,DPT011,2024-11-17,26532.61,Approved,Buyer_B
PO0003914,SUP00213,DPT008,2024-04-16,17352.73,Approved,Buyer_F
PO0003915,SUP00009,DPT002,2024-04-06,7624.74,Approved,Buyer_B
PO0003916,SUP00188,DPT002,2024-06-19,15914.31,Approved,Buyer_B
PO0003917,SUP00013,DPT010,2024-03-09,6625.2,Approved,Buyer_C
PO0003918,SUP00007,DPT002,2024-10-15,9384.12,Approved,Buyer_A
PO0003919,SUP00160,DPT005,2024-02-04,17940.26,Approved,Buyer_E
PO0003920,SUP00027,DPT003,2024-05-31,7744.2,Approved,Buyer_E
PO0003921,SUP00002,DPT003,2024-03-04,11637.52,Approved,Buyer_C
PO0003922,SUP00297,DPT007,2024-10-05,21190.51,Approved,Buyer_F
PO0003923,SUP00005,DPT011,2024-02-18,16517.32,Rejected,Buyer_A
PO0003924,SUP00015,DPT009,2024-05-29,27818.93,Approved,Buyer_D
PO0003925,SUP00018,DPT004,2024-10-06,83153.89,Pending,Buyer_E
PO0003926,SUP00029,DPT004,2024-05-27,16365.45,Approved,Buyer_C
PO0003927,SUP00194,DPT011,2024-03-02,5108.74,Approved,Buyer_F
PO0003928,SUP00001,DPT005,2024-02-22,13518.62,Approved,Buyer_C
PO0003929,SUP00281,DPT004,2024-07-21,12949.58,Approved,Buyer_F
PO0003930,SUP00112,DPT007,2024-02-11,14965.62,Approved,Buyer_D
PO0003931,SUP00291,DPT002,2024-04-29,36134.97,Approved,Buyer_B
PO0003932,SUP00213,DPT001,2024-07-23,1504.01,Approved,Buyer_E
PO0003933,SUP00278,DPT010,2024-05-07,36821.53,Approved,Buyer_A
PO0003934,SUP00085,DPT006,2024-10-04,51555.64,Approved,Buyer_B
PO0003935,SUP00016,DPT002,2024-08-18,14300.8,Approved,Buyer_E
PO0003936,SUP00024,DPT003,2024-02-15,14649.11,Approved,Buyer_F
PO0003937,SUP00119,DPT012,2024-09-30,6363.64,Approved,Buyer_C
PO0003938,SUP00022,DPT006,2024-10-31,8154.49,Approved,Buyer_D
PO0003939,SUP00162,DPT006,2024-03-08,16284.23,Approved,Buyer_E
PO0003940,SUP00004,DPT001,2024-04-30,15268.58,Approved,Buyer_E
PO0003941,SUP00220,DPT012,2024-05-12,16659.06,Approved,Buyer_F
PO0003942,SUP00007,DPT010,2024-05-22,15163.83,Pending,Buyer_A
PO0003943,SUP00287,DPT005,2024-06-04,19898.31,Approved,Buyer_B
PO0003944,SUP00006,DPT003,2024-10-26,17794.57,Approved,Buyer_F
PO0003945,SUP00005,DPT007,2024-08-06,2909.25,Approved,Buyer_D
PO0003946,SUP00210,DPT009,2024-10-27,18625.15,Approved,Buyer_D
PO0003947,SUP00214,DPT009,2024-04-27,51978.56,Approved,Buyer_C
PO0003948,SUP00166,DPT012,2024-06-24,7890.17,Approved,Buyer_C
PO0003949,SUP00297,DPT006,2024-02-05,36296.62,Approved,Buyer_B
PO0003950,SUP00009,DPT003,2024-04-02,3237.98,Approved,Buyer_C
PO0003951,SUP00218,DPT004,2024-07-14,7865.47,Approved,Buyer_A
PO0003952,SUP00015,DPT009,2024-02-27,4267.75,Approved,Buyer_B
PO0003953,SUP00048,DPT002,2024-11-17,32183.89,Approved,Buyer_F
PO0003954,SUP00024,DPT002,2024-03-31,41792.68,Approved,Buyer_A
PO0003955,SUP00001,DPT008,2024-02-24,7337.87,Approved,Buyer_E
PO0003956,SUP00069,DPT004,2024-09-18,26135.81,Rejected,Buyer_A
PO0003957,SUP00172,DPT009,2024-01-31,42219.04,Approved,Buyer_E
PO0003958,SUP00006,DPT002,2024-04-18,7840.68,Approved,Buyer_B
PO0003959,SUP00280,DPT003,2024-03-07,9225.73,Approved,Buyer_E
PO0003960,SUP00043,DPT002,2024-08-20,16875.45,Rejected,Buyer_C
PO0003961,SUP00006,DPT007,2024-10-09,3489.32,Approved,Buyer_E
PO0003962,SUP00112,DPT008,2024-03-06,9046.18,Approved,Buyer_E
PO0003963,SUP00007,DPT004,2024-05-19,69063.88,Approved,Buyer_D
PO0003964,SUP00003,DPT004,2024-06-09,4914.7,Approved,Buyer_E
PO0003965,SUP00135,DPT002,2024-08-19,19031.03,Approved,Buyer_F
PO0003966,SUP00004,DPT007,2024-04-27,13681.56,Approved,Buyer_D
PO0003967,SUP00004,DPT012,2024-06-24,6879.04,Approved,Buyer_B
PO0003968,SUP00167,DPT009,2024-06-17,10113.79,Approved,Buyer_A
PO0003969,SUP00002,DPT002,2024-01-04,46752.36,Approved,Buyer_D
PO0003970,SUP00208,DPT006,2024-07-09,14095.31,Approved,Buyer_C
PO0003971,SUP00200,DPT003,2024-07-09,16478.61,Approved,Buyer_D
PO0003972,SUP00005,DPT001,2024-11-27,40169.46,Approved,Buyer_E
PO0003973,SUP00036,DPT002,2024-06-19,6066.82,Approved,Buyer_B
PO0003974,SUP00004,DPT001,2024-10-28,2844.34,Approved,Buyer_E
PO0003975,SUP00104,DPT002,2024-04-26,47493.46,Approved,Buyer_F
PO0003976,SUP00003,DPT009,2024-08-21,9288.4,Approved,Buyer_B
PO0003977,SUP00288,DPT003,2024-10-29,19803.24,Approved,Buyer_F
PO0003978,SUP00007,DPT008,2024-02-21,3780.72,Approved,Buyer_F
PO0003979,SUP00133,DPT011,2024-07-08,11950.47,Approved,Buyer_C
PO0003980,SUP00005,DPT005,2024-11-03,2705.57,Approved,Buyer_E
PO0003981,SUP00007,DPT004,2024-07-05,8636.39,Approved,Buyer_F
PO0003982,SUP00025,DPT008,2024-10-26,4238.98,Rejected,Buyer_F
PO0003983,SUP00069,DPT001,2024-05-20,3368.91,Approved,Buyer_C
PO0003984,SUP00320,DPT004,2024-10-24,5984.2,Approved,Buyer_D
PO0003985,SUP00001,DPT004,2024-07-29,817.79,Approved,Buyer_D
PO0003986,SUP00001,DPT009,2024-06-09,2540.45,Approved,Buyer_C
PO0003987,SUP00015,DPT009,2024-03-13,17719.38,Approved,Buyer_D
PO0003988,SUP00017,DPT009,2024-02-27,11472.02,Approved,Buyer_F
PO0003989,SUP00252,DPT007,2024-04-06,2767.81,Approved,Buyer_A
PO0003990,SUP00269,DPT005,2024-09-09,14014.86,Approved,Buyer_F
PO0003991,SUP00250,DPT009,2024-06-05,3367.03,Approved,Buyer_C
PO0003992,SUP00005,DPT010,2024-05-10,16679.97,Approved,Buyer_E
PO0003993,SUP00021,DPT004,2024-06-05,7218.2,Approved,Buyer_A
PO0003994,SUP00171,DPT012,2024-04-25,5853.98,Approved,Buyer_F
PO0003995,SUP00011,DPT010,2024-09-27,7397.79,Approved,Buyer_C
PO0003996,SUP00122,DPT005,2024-05-10,104770.6,Approved,Buyer_F
PO0003997,SUP00008,DPT001,2024-06-07,3794.08,Pending,Buyer_C
PO0003998,SUP00012,DPT002,2024-07-06,10163.51,Approved,Buyer_E
PO0003999,SUP00238,DPT009,2024-08-04,17700.86,Approved,Buyer_D
PO0004000,SUP00009,DPT001,2024-04-21,3095.14,Approved,Buyer_B
PO0004001,SUP00299,DPT004,2024-01-25,1645.41,Approved,Buyer_B
PO0004002,SUP00011,DPT006,2024-08-19,4442.19,Approved,Buyer_D
PO0004003,SUP00001,DPT010,2024-07-06,17317.33,Approved,Buyer_C
PO0004004,SUP00009,DPT009,2024-08-04,5755.99,Approved,Buyer_D
PO0004005,SUP00006,DPT008,2024-07-01,6431.06,Approved,Buyer_E
PO0004006,SUP00030,DPT004,2024-06-19,20146.17,Approved,Buyer_E
PO0004007,SUP00004,DPT002,2024-11-13,3617.93,Approved,Buyer_A
PO0004008,SUP00100,DPT007,2024-01-19,7414.88,Approved,Buyer_C
PO0004009,SUP00247,DPT002,2024-01-31,1783.19,Approved,Buyer_A
PO0004010,SUP00016,DPT005,2024-11-09,11167.01,Approved,Buyer_D
PO0004011,SUP00006,DPT012,2024-10-24,10193.52,Approved,Buyer_D
PO0004012,SUP00020,DPT005,2024-05-17,17953.43,Approved,Buyer_F
PO0004013,SUP00194,DPT006,2024-06-30,2577.93,Approved,Buyer_C
PO0004014,SUP00079,DPT007,2024-05-30,6688.28,Approved,Buyer_C
PO0004015,SUP00004,DPT009,2024-11-30,2256.41,Approved,Buyer_D
PO0004016,SUP00047,DPT004,2024-06-01,6335.31,Pending,Buyer_A
PO0004017,SUP00027,DPT004,2024-09-11,35660.11,Approved,Buyer_A
PO0004018,SUP00013,DPT002,2024-05-02,5879.62,Approved,Buyer_E
PO0004019,SUP00004,DPT006,2024-05-07,2067.47,Approved,Buyer_B
PO0004020,SUP00309,DPT003,2024-08-13,4105.66,Approved,Buyer_C
PO0004021,SUP00006,DPT004,2024-05-13,1618.17,Approved,Buyer_F
PO0004022,SUP00007,DPT008,2024-01-05,2217.7,Approved,Buyer_B
PO0004023,SUP00005,DPT001,2024-02-27,15850.99,Approved,Buyer_F
PO0004024,SUP00067,DPT005,2024-10-19,1907.82,Approved,Buyer_D
PO0004025,SUP00024,DPT002,2024-05-02,11073.7,Approved,Buyer_B
PO0004026,SUP00009,DPT003,2024-02-04,8314.39,Approved,Buyer_F
PO0004027,SUP00023,DPT001,2024-11-10,4762.23,Approved,Buyer_D
PO0004028,SUP00128,DPT002,2024-11-30,10171.55,Approved,Buyer_B
PO0004029,SUP00010,DPT012,2024-06-16,3172.7,Approved,Buyer_C
PO0004030,SUP00270,DPT012,2024-07-29,18785.57,Approved,Buyer_C
PO0004031,SUP00011,DPT007,2024-09-09,4030.56,Approved,Buyer_F
PO0004032,SUP00007,DPT006,2024-01-23,5506.22,Rejected,Buyer_C
PO0004033,SUP00294,DPT009,2024-04-09,4888.54,Approved,Buyer_A
PO0004034,SUP00209,DPT010,2024-07-07,16146.74,Approved,Buyer_E
PO0004035,SUP00014,DPT005,2024-07-03,13966.88,Approved,Buyer_E
PO0004036,SUP00227,DPT001,2024-04-20,588.92,Approved,Buyer_C
PO0004037,SUP00037,DPT007,2024-01-01,10448.81,Rejected,Buyer_F
PO0004038,SUP00015,DPT012,2024-11-15,1415.74,Approved,Buyer_C
PO0004039,SUP00226,DPT002,2024-07-24,5759.92,Approved,Buyer_B
PO0004040,SUP00174,DPT004,2024-09-10,7272.29,Approved,Buyer_E
PO0004041,SUP00010,DPT003,2024-05-26,5698.41,Approved,Buyer_A
PO0004042,SUP00088,DPT004,2024-06-18,13370.68,Approved,Buyer_F
PO0004043,SUP00017,DPT008,2024-05-28,16648.52,Approved,Buyer_E
PO0004044,SUP00001,DPT003,2024-05-23,3738.85,Approved,Buyer_B
PO0004045,SUP00298,DPT011,2024-08-12,3605.45,Rejected,Buyer_A
PO0004046,SUP00055,DPT009,2024-11-29,7816.8,Approved,Buyer_D
PO0004047,SUP00084,DPT001,2024-09-17,1730.68,Approved,Buyer_D
PO0004048,SUP00084,DPT009,2024-08-11,5029.23,Approved,Buyer_E
PO0004049,SUP00055,DPT009,2024-01-05,31197.02,Approved,Buyer_B
PO0004050,SUP00010,DPT005,2024-06-21,1796.69,Approved,Buyer_B
PO0004051,SUP00304,DPT004,2024-11-16,5766.86,Approved,Buyer_C
PO0004052,SUP00097,DPT009,2024-05-13,4481.44,Rejected,Buyer_E
PO0004053,SUP00126,DPT004,2024-07-03,60190.38,Approved,Buyer_F
PO0004054,SUP00025,DPT002,2024-04-18,4732.17,Approved,Buyer_C
PO0004055,SUP00010,DPT003,2024-03-05,5015.0,Approved,Buyer_A
PO0004056,SUP00003,DPT002,2024-08-24,2890.65,Approved,Buyer_A
PO0004057,SUP00015,DPT007,2024-04-15,8178.97,Approved,Buyer_D
PO0004058,SUP00006,DPT002,2024-07-15,10616.53,Approved,Buyer_A
PO0004059,SUP00121,DPT006,2024-07-17,3341.52,Approved,Buyer_E
PO0004060,SUP00249,DPT004,2024-10-11,21779.46,Approved,Buyer_A
PO0004061,SUP00010,DPT009,2024-11-10,10626.05,Approved,Buyer_C
PO0004062,SUP00013,DPT004,2024-07-04,18994.4,Approved,Buyer_E
PO0004063,SUP00126,DPT011,2024-01-17,5836.37,Approved,Buyer_C
PO0004064,SUP00005,DPT011,2024-07-14,10333.89,Approved,Buyer_E
PO0004065,SUP00279,DPT002,2024-10-23,6547.93,Approved,Buyer_C
PO0004066,SUP00016,DPT007,2024-06-08,34810.75,Approved,Buyer_E
PO0004067,SUP00004,DPT002,2024-07-08,9102.13,Approved,Buyer_C
PO0004068,SUP00006,DPT009,2024-09-12,8174.33,Approved,Buyer_E
PO0004069,SUP00281,DPT006,2024-05-27,5124.35,Rejected,Buyer_F
PO0004070,SUP00009,DPT003,2024-05-19,4836.93,Pending,Buyer_C
PO0004071,SUP00121,DPT002,2024-06-10,10277.6,Approved,Buyer_B
PO0004072,SUP00006,DPT004,2024-10-12,18390.46,Approved,Buyer_F
PO0004073,SUP00007,DPT009,2024-06-12,4086.49,Approved,Buyer_E
PO0004074,SUP00249,DPT009,2024-04-19,9196.51,Approved,Buyer_F
PO0004075,SUP00005,DPT001,2024-07-18,9741.69,Approved,Buyer_C
PO0004076,SUP00001,DPT003,2024-08-20,11595.4,Pending,Buyer_C
PO0004077,SUP00030,DPT004,2024-11-01,1469.24,Pending,Buyer_A
PO0004078,SUP00240,DPT005,2024-10-26,3213.99,Approved,Buyer_E
PO0004079,SUP00013,DPT002,2024-09-19,2067.62,Approved,Buyer_F
PO0004080,SUP00005,DPT003,2024-09-14,8373.98,Approved,Buyer_E
PO0004081,SUP00310,DPT010,2024-05-30,3291.26,Approved,Buyer_B
PO0004082,SUP00130,DPT004,2024-04-24,4933.28,Approved,Buyer_C
PO0004083,SUP00232,DPT008,2024-07-07,2454.6,Rejected,Buyer_C
PO0004084,SUP00174,DPT004,2024-08-24,5414.11,Rejected,Buyer_A
PO0004085,SUP00142,DPT004,2024-06-22,2633.05,Approved,Buyer_A
PO0004086,SUP00018,DPT006,2024-03-10,17290.43,Approved,Buyer_C
PO0004087,SUP00012,DPT002,2024-01-05,13085.08,Approved,Buyer_D
PO0004088,SUP00154,DPT002,2024-01-20,9416.6,Rejected,Buyer_F
PO0004089,SUP00153,DPT012,2024-05-22,5991.27,Approved,Buyer_F
PO0004090,SUP00291,DPT010,2024-09-22,1056.07,Approved,Buyer_E
PO0004091,SUP00066,DPT008,2024-09-21,5124.53,Approved,Buyer_F
PO0004092,SUP00010,DPT002,2024-09-27,3784.02,Approved,Buyer_E
PO0004093,SUP00029,DPT001,2024-08-25,10376.24,Approved,Buyer_D
PO0004094,SUP00093,DPT002,2024-01-08,15058.64,Approved,Buyer_F
PO0004095,SUP00022,DPT011,2024-10-22,11210.8,Approved,Buyer_F
PO0004096,SUP00197,DPT009,2024-11-13,28653.71,Approved,Buyer_B
PO0004097,SUP00075,DPT005,2024-10-11,4590.23,Approved,Buyer_B
PO0004098,SUP00001,DPT012,2024-05-29,4403.8,Approved,Buyer_F
PO0004099,SUP00067,DPT002,2024-03-12,22876.79,Approved,Buyer_A
PO0004100,SUP00104,DPT005,2024-10-30,9568.35,Pending,Buyer_D
PO0004101,SUP00271,DPT002,2024-03-03,6329.66,Approved,Buyer_C
PO0004102,SUP00021,DPT003,2024-09-21,51355.18,Approved,Buyer_E
PO0004103,SUP00069,DPT011,2024-11-19,14439.61,Approved,Buyer_F
PO0004104,SUP00027,DPT010,2024-10-28,6697.27,Approved,Buyer_B
PO0004105,SUP00044,DPT001,2024-06-23,4080.83,Approved,Buyer_B
PO0004106,SUP00003,DPT002,2024-10-06,30531.45,Approved,Buyer_B
PO0004107,SUP00260,DPT006,2024-10-05,9966.62,Approved,Buyer_E
PO0004108,SUP00268,DPT001,2024-11-22,8304.2,Approved,Buyer_C
PO0004109,SUP00054,DPT005,2024-04-30,15935.05,Approved,Buyer_D
PO0004110,SUP00059,DPT005,2024-07-29,19537.44,Approved,Buyer_C
PO0004111,SUP00002,DPT003,2024-09-30,14042.87,Approved,Buyer_E
PO0004112,SUP00083,DPT003,2024-03-17,19613.54,Approved,Buyer_A
PO0004113,SUP00023,DPT002,2024-03-16,12725.64,Approved,Buyer_C
PO0004114,SUP00149,DPT011,2024-05-10,14113.55,Approved,Buyer_B
PO0004115,SUP00002,DPT003,2024-04-30,3898.56,Approved,Buyer_D
PO0004116,SUP00150,DPT005,2024-09-08,49530.99,Approved,Buyer_D
PO0004117,SUP00010,DPT003,2024-11-09,2359.78,Approved,Buyer_E
PO0004118,SUP00115,DPT007,2024-02-22,11041.07,Approved,Buyer_F
PO0004119,SUP00101,DPT001,2024-04-18,2128.63,Approved,Buyer_E
PO0004120,SUP00008,DPT001,2024-11-07,7345.71,Approved,Buyer_A
PO0004121,SUP00024,DPT008,2024-07-18,4576.58,Approved,Buyer_E
PO0004122,SUP00224,DPT008,2024-03-09,9281.29,Approved,Buyer_A
PO0004123,SUP00088,DPT002,2024-07-21,11404.44,Approved,Buyer_C
PO0004124,SUP00003,DPT003,2024-10-20,3114.01,Approved,Buyer_D
PO0004125,SUP00024,DPT011,2024-05-05,7868.21,Approved,Buyer_B
PO0004126,SUP00011,DPT001,2024-06-11,32652.42,Rejected,Buyer_E
PO0004127,SUP00109,DPT002,2024-07-24,2181.43,Approved,Buyer_E
PO0004128,SUP00093,DPT004,2024-10-08,3449.37,Approved,Buyer_D
PO0004129,SUP00001,DPT003,2024-07-08,19163.35,Approved,Buyer_D
PO0004130,SUP00089,DPT006,2024-11-17,8756.53,Approved,Buyer_F
PO0004131,SUP00164,DPT007,2024-09-09,9425.32,Approved,Buyer_D
PO0004132,SUP00184,DPT005,2024-05-21,22523.23,Approved,Buyer_B
PO0004133,SUP00002,DPT006,2024-06-12,3662.61,Approved,Buyer_D
PO0004134,SUP00010,DPT004,2024-08-21,4820.65,Approved,Buyer_C
PO0004135,SUP00022,DPT008,2024-01-24,4261.42,Approved,Buyer_A
PO0004136,SUP00006,DPT001,2024-03-16,5720.42,Approved,Buyer_F
PO0004137,SUP00022,DPT003,2024-03-20,30931.24,Approved,Buyer_E
PO0004138,SUP00003,DPT007,2024-09-25,1478.7,Approved,Buyer_D
PO0004139,SUP00004,DPT003,2024-10-02,2454.75,Approved,Buyer_E
PO0004140,SUP00125,DPT001,2024-10-01,2067.96,Approved,Buyer_D
PO0004141,SUP00009,DPT003,2024-02-05,32915.34,Approved,Buyer_C
PO0004142,SUP00150,DPT007,2024-04-08,4383.49,Approved,Buyer_F
PO0004143,SUP00002,DPT001,2024-04-14,5844.91,Pending,Buyer_D
PO0004144,SUP00062,DPT008,2024-01-09,1612.22,Approved,Buyer_C
PO0004145,SUP00019,DPT009,2024-03-27,6233.01,Approved,Buyer_E
PO0004146,SUP00201,DPT006,2024-05-24,19274.18,Approved,Buyer_A
PO0004147,SUP00193,DPT002,2024-10-23,10435.38,Approved,Buyer_B
PO0004148,SUP00017,DPT009,2024-02-26,7274.54,Approved,Buyer_A
PO0004149,SUP00098,DPT002,2024-10-15,1694.45,Pending,Buyer_A
PO0004150,SUP00008,DPT011,2024-10-01,5837.44,Approved,Buyer_E
PO0004151,SUP00073,DPT007,2024-02-23,9385.44,Approved,Buyer_C
PO0004152,SUP00003,DPT001,2024-03-28,3005.43,Approved,Buyer_F
PO0004153,SUP00023,DPT009,2024-06-02,15597.89,Approved,Buyer_D
PO0004154,SUP00006,DPT004,2024-11-12,19634.99,Approved,Buyer_B
PO0004155,SUP00252,DPT004,2024-09-19,4775.96,Approved,Buyer_B
PO0004156,SUP00024,DPT004,2024-11-21,16744.62,Pending,Buyer_C
PO0004157,SUP00079,DPT006,2024-04-14,7260.91,Approved,Buyer_A
PO0004158,SUP00016,DPT008,2024-10-31,25517.96,Approved,Buyer_D
PO0004159,SUP00010,DPT010,2024-11-16,61954.2,Approved,Buyer_C
PO0004160,SUP00007,DPT003,2024-07-19,2714.42,Approved,Buyer_A
PO0004161,SUP00269,DPT006,2024-02-21,17491.75,Approved,Buyer_D
PO0004162,SUP00202,DPT007,2024-03-30,29880.6,Approved,Buyer_F
PO0004163,SUP00005,DPT007,2024-02-13,3069.65,Approved,Buyer_F
PO0004164,SUP00171,DPT004,2024-09-27,4559.09,Approved,Buyer_C
PO0004165,SUP00022,DPT004,2024-04-14,4508.06,Approved,Buyer_A
PO0004166,SUP00001,DPT008,2024-08-23,7095.52,Approved,Buyer_F
PO0004167,SUP00042,DPT003,2024-03-30,5673.91,Pending,Buyer_D
PO0004168,SUP00005,DPT002,2024-11-23,6645.63,Approved,Buyer_E
PO0004169,SUP00007,DPT005,2024-09-16,18732.0,Approved,Buyer_A
PO0004170,SUP00141,DPT002,2024-05-06,1217.05,Approved,Buyer_B
PO0004171,SUP00009,DPT001,2024-06-08,3059.81,Approved,Buyer_B
PO0004172,SUP00257,DPT001,2024-01-20,15834.21,Approved,Buyer_E
PO0004173,SUP00118,DPT007,2024-02-15,14083.74,Approved,Buyer_E
PO0004174,SUP00222,DPT012,2024-11-30,2811.46,Approved,Buyer_E
PO0004175,SUP00093,DPT004,2024-09-30,14181.62,Approved,Buyer_C
PO0004176,SUP00243,DPT002,2024-10-07,30542.27,Approved,Buyer_B
PO0004177,SUP00016,DPT009,2024-08-03,7715.4,Approved,Buyer_B
PO0004178,SUP00054,DPT002,2024-03-15,2957.32,Approved,Buyer_B
PO0004179,SUP00035,DPT012,2024-02-05,19437.4,Approved,Buyer_A
PO0004180,SUP00264,DPT005,2024-08-31,45389.92,Approved,Buyer_E
PO0004181,SUP00006,DPT002,2024-04-21,3340.45,Approved,Buyer_E
PO0004182,SUP00072,DPT004,2024-01-01,8427.47,Approved,Buyer_E
PO0004183,SUP00176,DPT003,2024-01-08,24104.54,Rejected,Buyer_F
PO0004184,SUP00017,DPT009,2024-07-05,9093.9,Approved,Buyer_E
PO0004185,SUP00242,DPT001,2024-10-08,1411.92,Rejected,Buyer_B
PO0004186,SUP00017,DPT010,2024-05-01,12624.79,Approved,Buyer_B
PO0004187,SUP00006,DPT008,2024-11-30,3044.8,Approved,Buyer_A
PO0004188,SUP00075,DPT010,2024-05-07,2273.96,Rejected,Buyer_E
PO0004189,SUP00022,DPT010,2024-09-02,1439.79,Approved,Buyer_F
PO0004190,SUP00001,DPT002,2024-03-22,26646.35,Approved,Buyer_E
PO0004191,SUP00003,DPT005,2024-07-22,3516.74,Approved,Buyer_C
PO0004192,SUP00007,DPT009,2024-04-02,11308.8,Approved,Buyer_B
PO0004193,SUP00184,DPT003,2024-09-17,14457.3,Pending,Buyer_C
PO0004194,SUP00257,DPT001,2024-06-01,9526.37,Approved,Buyer_B
PO0004195,SUP00052,DPT003,2024-01-15,10900.57,Approved,Buyer_A
PO0004196,SUP00004,DPT002,2024-03-24,11861.44,Approved,Buyer_C
PO0004197,SUP00046,DPT010,2024-04-27,9303.05,Approved,Buyer_B
